"SYMBOL","DATE1","PREV_CLOSE","CLOSE_PRICE","AVG_PRICE","TTL_TRD_QNTY","TURNOVER_LACS","NO_OF_TRADES","DELIV_QTY","DELIV_PER","DELIV_LACS"
"ASIANPAINT"," 05-May-2021","2587.15","2567.65","2575.73","1220186","31428.74","54031","496992","40.73","12801"
"AXISBANK"," 05-May-2021","700.35","717.2","711.1","11155033","79323.86","146415","1777187","15.93","12637"
"BANKBARODA"," 05-May-2021","70.4","72.35","71.98","66540783","47898.1","115976","17279041","25.97","12437"
"HINDALCO"," 05-May-2021","362.55","367.1","368.89","15192338","56042.64","112285","3329669","21.92","12282"
"AUBANK"," 05-May-2021","915.5","942.05","934.77","4578774","42801.18","94246","1301642","28.43","12167"
"ITC"," 05-May-2021","199.6","201.4","200.5","13862655","27795.28","108117","6017450","43.41","12064"
"DRREDDY"," 05-May-2021","5067.25","5160.95","5147.67","1011199","52053.22","65119","226682","22.42","11668"
"INDUSINDBK"," 05-May-2021","910.15","931.15","925.78","5975741","55321.95","92721","1239124","20.74","11471"
"ADANIPOWER"," 05-May-2021","95.7","97.05","97.61","19274515","18813.91","42150","11395200","59.12","11122"
"ONGC"," 05-May-2021","109.65","111.1","111.92","47588366","53258.59","140307","9809484","20.61","10978"
"JSWSTEEL"," 05-May-2021","715.4","717.7","722.14","12284261","88709.62","135213","1510637","12.3","10908"
"HCLTECH"," 05-May-2021","900.95","909.4","906.28","2696835","24440.85","101282","1203503","44.63","10907"
"PNB"," 05-May-2021","37.45","37.45","37.66","178293892","67150.97","116671","28402622","15.93","10696"
"BPCL"," 05-May-2021","421.45","424.8","425.42","6889331","29308.93","80719","2496981","36.24","10622"
"NAUKRI"," 05-May-2021","4788.5","4838.8","4763.38","577970","27530.9","49077","220357","38.13","10496"
"LT"," 05-May-2021","1337.6","1338.65","1335.73","1813150","24218.78","73915","767367","42.32","10249"
"M&MFIN"," 05-May-2021","155.45","153.75","153.88","14097568","21692.69","68906","6342507","44.99","9759"
"M&M"," 05-May-2021","741.15","747.55","743.76","3102424","23074.71","78923","1255381","40.46","9337"
"ICICIPRULI"," 05-May-2021","553.7","559.4","562.61","5896393","33173.52","272397","1652778","28.03","9298"
"GRASIM"," 05-May-2021","1415.95","1420.9","1428.65","2157276","30819.99","87102","648878","30.08","9270"
"GAIL"," 05-May-2021","143.75","145.05","145.24","21923380","31842.49","102316","6381700","29.11","9268"
"BIOCON"," 05-May-2021","373.2","381.3","377.61","6252361","23609.62","88626","2355820","37.68","8895"
"JSWENERGY"," 05-May-2021","110.2","119.4","117.3","30820206","36152.3","108989","7557047","24.52","8864"
"RELIANCE"," 06-May-2021","1920.1","1931.0","1920.95","6749281","129650.2","221666","2830835","41.94","54378"
"TATASTEEL"," 06-May-2021","1070.15","1100.9","1103.47","46434537","512391.88","681778","4117454","8.87","45434"
"ICICIBANK"," 06-May-2021","602.8","608.2","605.35","16949763","102605.7","156779","7236432","42.69","43805"
"HDFCBANK"," 06-May-2021","1402.6","1400.9","1403.34","5738522","80531.13","136848","2576264","44.89","36153"
"INFY"," 06-May-2021","1341.5","1361.6","1354.33","4810090","65144.32","128184","2458467","51.11","33295"
"BANDHANBNK"," 06-May-2021","311.25","294.75","300.85","23749358","71450.85","213219","10690562","45.01","32162"
"HCLTECH"," 06-May-2021","909.4","916.0","911.9","6319104","57624.2","143748","3197706","50.6","29159"
"HDFC"," 06-May-2021","2377.6","2430.1","2416.49","2401866","58040.95","97225","1203739","50.12","29088"
"CIPLA"," 06-May-2021","888.65","884.3","897.07","17973153","161231.11","274733","3135175","17.44","28124"
"TCS"," 06-May-2021","3095.7","3111.45","3107.27","1791671","55672.14","72680","831131","46.39","25825"
"TATAMOTORS"," 06-May-2021","291.5","301.25","297.01","45032502","133752.17","253096","8279822","18.39","24591"
"WIPRO"," 06-May-2021","490.6","512.3","506.32","24413544","123610.9","217647","4789659","19.62","24251"
"TECHM"," 06-May-2021","960.4","977.95","971.26","4620827","44880.42","82089","2445659","52.93","23753"
"HINDALCO"," 06-May-2021","367.1","385.95","379.35","31912131","121059.95","237832","6156949","19.29","23356"
"SAIL"," 06-May-2021","130.3","133.65","132.32","97680986","129252.85","226906","16983960","17.39","22473"
"HINDUNILVR"," 06-May-2021","2394.65","2390.0","2388.64","1377740","32909.26","53869","859797","62.41","20537"
"KOTAKBANK"," 06-May-2021","1770.75","1788.25","1780.75","2380255","42386.5","79674","1135763","47.72","20225"
"ASIANPAINT"," 06-May-2021","2567.65","2549.05","2545.52","1518119","38644.08","62461","791365","52.13","20144"
"JINDALSTEL"," 06-May-2021","439.4","458.9","451.33","16058047","72475.32","120497","4383653","27.3","19784"
"AXISBANK"," 06-May-2021","717.2","715.75","715.21","9484934","67836.83","137599","2717264","28.65","19434"
"VEDL"," 06-May-2021","264.3","268.85","268.06","20191746","54125.95","110599","7119272","35.26","19083"
"SBIN"," 06-May-2021","355.4","355.55","354.51","36294427","128667.27","217872","5372879","14.8","19047"
"BHARTIARTL"," 06-May-2021","559.95","558.75","558.34","9000753","50255.05","91956","3353990","37.26","18726"
"BHEL"," 06-May-2021","56.75","58.05","58.15","195095327","113442.64","283425","29141333","14.94","16945"
"TATACHEM"," 06-May-2021","698.65","676.5","680.31","9338596","63531.3","167720","2467198","26.42","16784"
"JSWSTEEL"," 06-May-2021","717.7","729.8","729.8","18365325","134030.09","190337","2276391","12.4","16613"
"LT"," 06-May-2021","1338.65","1339.9","1342.49","2333882","31332.13","94087","1198395","51.35","16088"
"HEROMOTOCO"," 06-May-2021","2788.2","2913.3","2881.65","2249529","64823.62","107065","528149","23.48","15219"
"AUROPHARMA"," 06-May-2021","1018.05","1009.05","1014.19","4590785","46559.17","85196","1499194","32.66","15204"
"ICICIPRULI"," 06-May-2021","559.4","564.55","562.72","5263339","29617.73","97471","2677388","50.87","15066"
"M&M"," 06-May-2021","747.55","747.4","750.02","3662506","27469.44","64563","1971586","53.83","14787"
"BAJFINANCE"," 06-May-2021","5515.15","5528.8","5538.38","2223111","123124.38","131458","250505","11.27","13873"
"COFORGE"," 06-May-2021","2892.75","3396.15","3260.99","6409969","209028.37","345129","421956","6.58","13759"
"MAXHEALTH"," 06-May-2021","229.8","228.65","228.06","7982132","18204.37","25239","5961169","74.68","13595"
"GAIL"," 06-May-2021","145.05","151.15","148.98","26512202","39496.68","124256","9044405","34.11","13474"
"IDBI"," 06-May-2021","37.95","40.55","41.2","119271336","49140.15","167302","31735753","26.61","13075"
"POWERGRID"," 06-May-2021","218.2","215.4","216.09","10588285","22879.88","53340","5960554","56.29","12880"
"MARUTI"," 06-May-2021","6590.1","6666.65","6664.2","520125","34662.16","55167","190241","36.58","12678"
"TATASTLBSL"," 06-May-2021","93.6","87.25","89.78","40505427","36365.18","171256","13937323","34.41","12512"
"DRREDDY"," 06-May-2021","5160.95","5168.45","5180.31","978375","50682.83","69272","241406","24.67","12505"
"MINDTREE"," 06-May-2021","2166.55","2248.35","2243.92","2728483","61224.89","124087","512064","18.77","11490"
"ADANIENT"," 06-May-2021","1267.5","1286.75","1285.52","6240535","80223.35","117092","892305","14.3","11470"
"APOLLOHOSP"," 06-May-2021","3332.9","3347.15","3346.81","1124908","37648.57","59216","334220","29.71","11185"
"GRASIM"," 06-May-2021","1420.9","1447.9","1439.19","1636815","23556.92","39417","761146","46.5","10954"
"DEEPAKNTR"," 06-May-2021","1904.0","1891.2","1919.91","3165908","60782.67","122578","564918","17.84","10845"
"MAGMA"," 06-May-2021","128.65","134.95","134.64","16350271","22014.36","23524","8015013","49.02","10791"
"AARTIDRUGS"," 06-May-2021","714.75","793.65","798.51","8227736","65698.94","282584","1346086","16.36","10748"
"LTI"," 06-May-2021","3915.15","3812.35","3816.57","517358","19745.34","65830","273024","52.77","10420"
"BEL"," 06-May-2021","137.85","142.4","140.2","20521835","28772.34","89955","7323635","35.69","10267"
"BPCL"," 06-May-2021","424.8","434.0","431.09","6393644","27562.6","79756","2297974","35.94","9906"
"TATASTEEL"," 07-May-2021","1100.9","1182.35","1163.52","54075433","629177.75","728233","5306410","9.81","61741"
"HDFC"," 07-May-2021","2430.1","2496.75","2471.14","4829852","119352.42","183239","1942524","40.22","48002"
"RELIANCE"," 07-May-2021","1931.0","1931.75","1940.01","5671163","110021.31","188670","2418447","42.64","46918"
"HDFCBANK"," 07-May-2021","1400.9","1414.75","1418.94","6024167","85479.59","160474","2861702","47.5","40605"
"INFY"," 07-May-2021","1361.6","1352.55","1357.23","4991435","67745.4","146974","2716830","54.43","36873"
"SAIL"," 07-May-2021","133.65","144.25","141.17","164883787","232758.59","415130","24753467","15.01","34944"
"HINDALCO"," 07-May-2021","385.95","401.1","396.21","46343220","183616.25","359622","7615443","16.43","30173"
"TCS"," 07-May-2021","3111.45","3132.9","3136.92","1912540","59994.92","94194","946390","49.48","29687"
"VEDL"," 07-May-2021","268.85","283.05","282.25","38947011","109928.71","203416","10053485","25.81","28375"
"SBIN"," 07-May-2021","355.55","358.25","357.21","38357618","137018.12","224225","7401375","19.3","26438"
"TATACONSUM"," 07-May-2021","653.1","629.0","625.35","14598653","91293.04","284858","4056310","27.79","25366"
"SRF"," 07-May-2021","6863.15","6279.15","6339.46","1359690","86197.03","144582","389031","28.61","24662"
"WIPRO"," 07-May-2021","512.3","515.25","512.83","14666581","75214.52","168063","4685910","31.95","24030"
"BHARTIARTL"," 07-May-2021","558.75","568.5","567.84","12656867","71870.73","159909","4168641","32.94","23671"
"ADANIPORTS"," 07-May-2021","740.8","767.75","763.24","20782117","158617.37","245154","3088070","14.86","23569"
"NATIONALUM"," 07-May-2021","68.55","76.0","74.37","142651924","106093.2","208861","29488465","20.67","21930"
"HCLTECH"," 07-May-2021","916.0","916.4","917.07","3651558","33487.26","78952","2114655","57.91","19392"
"JSWSTEEL"," 07-May-2021","729.8","756.95","750.76","26586556","199602.3","295714","2371085","8.92","17801"
"ICICIBANK"," 07-May-2021","608.2","607.1","608.56","10941083","66582.77","150622","2909812","26.6","17707"
"TATAMOTORS"," 07-May-2021","301.25","302.75","303.34","41591323","126164.76","232673","5787627","13.92","17556"
"ASIANPAINT"," 07-May-2021","2549.05","2551.65","2562.89","1416102","36293.16","60480","679323","47.97","17410"
"LT"," 07-May-2021","1339.9","1342.7","1347.63","2362325","31835.48","63914","1274960","53.97","17181"
"BPCL"," 07-May-2021","434.0","443.15","437.37","12027364","52604.22","129087","3676121","30.56","16078"
"JINDALSTEL"," 07-May-2021","458.9","479.9","474.47","17370389","82417.85","202566","3364843","19.37","15965"
"NMDC"," 07-May-2021","170.4","184.75","180.44","45244531","81641.24","167670","8784808","19.42","15851"
"MARUTI"," 07-May-2021","6666.65","6703.05","6697.04","605050","40520.44","62112","235152","38.86","15748"
"SBILIFE"," 07-May-2021","969.4","1000.25","999.68","11010394","110069.18","207971","1569460","14.25","15689"
"ITC"," 07-May-2021","202.75","205.35","205.43","19463495","39983.67","104887","7401788","38.03","15205"
"DEEPAKNTR"," 07-May-2021","1891.2","1803.05","1834.36","2537304","46543.4","123943","786045","30.98","14418"
"GLENMARK"," 07-May-2021","570.15","591.5","593.09","12763132","75696.93","181497","2347975","18.4","13925"
"HINDUNILVR"," 07-May-2021","2390.0","2411.2","2410.82","1169518","28195.03","57838","575698","49.23","13879"
"BANDHANBNK"," 07-May-2021","294.75","297.35","296.58","21065285","62475.43","184063","4608964","21.88","13669"
"M&M"," 07-May-2021","747.4","767.4","763.84","4833670","36921.64","117929","1727833","35.75","13197"
"DRREDDY"," 07-May-2021","5168.45","5174.7","5195.63","784869","40778.89","59689","242788","30.93","12614"
"SUNPHARMA"," 07-May-2021","679.4","679.45","683.61","6466334","44204.8","88813","1767433","27.33","12082"
"ULTRACEMCO"," 07-May-2021","6405.45","6481.9","6480.87","745582","48320.2","72280","186320","24.99","12075"
"BHEL"," 07-May-2021","58.05","57.8","57.98","81272693","47123.81","130974","20807834","25.6","12064"
"HAPPSTMNDS"," 07-May-2021","810.25","833.55","840.28","8673811","72884.42","169850","1392330","16.05","11699"
"NAUKRI"," 07-May-2021","4758.45","4677.3","4697.65","454832","21366.43","27337","245222","53.91","11519"
"AXISBANK"," 07-May-2021","715.75","716.75","720.13","7131970","51359.51","100452","1586004","22.24","11421"
"TATASTLBSL"," 07-May-2021","87.25","95.95","93.96","34863701","32756.53","130636","12136580","34.81","11403"
"HINDCOPPER"," 07-May-2021","156.35","171.95","168.43","18162198","30590.93","80445","6733121","37.07","11340"
"DABUR"," 07-May-2021","545.25","534.6","537.23","8776663","47150.55","117516","2060746","23.48","11070"
"CIPLA"," 07-May-2021","884.3","882.9","886.23","5479029","48556.58","108169","1233459","22.51","10931"
"TECHM"," 07-May-2021","977.95","980.95","978.55","2002597","19596.43","53912","1058069","52.83","10353"
"ZEEL"," 07-May-2021","182.25","186.25","186.92","21179867","39589.29","108167","5462506","25.79","10210"
"KOTAKBANK"," 07-May-2021","1788.25","1780.35","1791.51","1610730","28856.32","64483","557842","34.63","9993"
"ONGC"," 07-May-2021","110.25","111.45","110.78","28016564","31036.41","76644","9006958","32.15","9977"
"BAJFINANCE"," 07-May-2021","5528.8","5493.8","5524.44","1851033","102259.22","113203","179854","9.72","9935"
"FORTIS"," 07-May-2021","219.9","232.9","229.21","15571198","35690.66","114334","4264649","27.39","9775"
"INFY"," 10-May-2021","1352.55","1339.55","1341.13","7195348","96498.94","160151","4685834","65.12","62843"
"HDFC"," 10-May-2021","2496.75","2531.35","2541.34","4289915","109021.46","154774","2412843","56.24","61318"
"RELIANCE"," 10-May-2021","1931.75","1926.2","1932.02","6433879","124303.61","197986","2996697","46.58","57896"
"TATASTEEL"," 10-May-2021","1182.35","1216.35","1214.33","28080884","340994.94","417490","4278037","15.23","51949"
"HDFCBANK"," 10-May-2021","1414.75","1419.85","1419.86","5530025","78518.85","156544","2986441","54.0","42403"
"TCS"," 10-May-2021","3132.9","3145.5","3145.94","2137153","67233.56","100229","1258111","58.87","39579"
"SBIN"," 10-May-2021","358.25","361.7","362.87","41739324","151460.84","260322","10373731","24.85","37643"
"SAIL"," 10-May-2021","144.25","146.3","147.29","114303952","168359.1","322494","25334105","22.16","37314"
"TATAMOTORS"," 10-May-2021","302.75","314.85","310.52","53260388","165384.28","304985","11043342","20.73","34291"
"BHEL"," 10-May-2021","57.8","65.65","62.91","258968781","162919.37","392030","53615189","20.7","33729"
"ICICIBANK"," 10-May-2021","607.1","613.25","614.42","12060808","74104.18","181676","5379115","44.6","33050"
"HINDALCO"," 10-May-2021","401.1","425.75","417.55","39516234","165001.44","302157","7616317","19.27","31801"
"LT"," 10-May-2021","1342.7","1395.0","1380.55","3929224","54244.98","111548","2054287","52.28","28360"
"BAJFINANCE"," 10-May-2021","5493.8","5497.5","5495.43","1997339","109762.42","126114","448660","22.46","24655"
"NATIONALUM"," 10-May-2021","76.0","81.5","79.12","99413238","78651.52","172232","31053558","31.24","24569"
"WIPRO"," 10-May-2021","515.25","525.95","521.17","12544472","65378.19","136958","4397699","35.06","22919"
"COFORGE"," 10-May-2021","3380.75","3222.1","3242.47","2405760","78006.1","119047","696700","28.96","22590"
"HCLTECH"," 10-May-2021","916.4","913.95","914.15","4029147","36832.36","124563","2413906","59.91","22066"
"NMDC"," 10-May-2021","184.75","200.0","197.49","55317250","109246.75","274211","11070090","20.01","21862"
"BANDHANBNK"," 10-May-2021","297.35","295.95","296.65","35676993","105834.7","251139","7340661","20.58","21776"
"AXISBANK"," 10-May-2021","716.75","715.25","718.72","7980462","57357.36","129558","3029124","37.96","21770"
"JSWSTEEL"," 10-May-2021","756.95","758.65","763.0","15105182","115252.23","165664","2827857","18.72","21576"
"CADILAHC"," 10-May-2021","603.2","624.0","621.89","17654195","109789.02","210695","3465134","19.63","21549"
"UPL"," 10-May-2021","629.4","674.6","661.81","16727737","110705.56","207784","3211727","19.2","21255"
"VEDL"," 10-May-2021","283.05","293.85","291.91","23353138","68169.27","146622","7249494","31.04","21161"
"BPCL"," 10-May-2021","443.15","453.7","451.19","9702910","43778.09","118031","4679902","48.23","21115"
"DRREDDY"," 10-May-2021","5174.7","5327.55","5333.2","2244484","119702.75","161743","391885","17.46","20900"
"BHARTIARTL"," 10-May-2021","568.5","572.55","573.54","8211446","47095.82","127435","3467551","42.23","19887"
"ASIANPAINT"," 10-May-2021","2551.65","2556.95","2563.1","1526814","39133.75","65354","775607","50.8","19879"
"TATAPOWER"," 10-May-2021","102.7","109.95","107.2","70028129","75067.33","181939","17331481","24.75","18579"
"HDFCLIFE"," 10-May-2021","672.65","680.05","682.0","4342679","29617.1","70071","2698710","62.14","18405"
"CIPLA"," 10-May-2021","882.9","900.25","895.02","8379304","74996.86","144134","2026347","24.18","18136"
"SUNPHARMA"," 10-May-2021","679.45","698.2","697.03","10924222","76145.05","153800","2577565","23.59","17966"
"INDUSINDBK"," 10-May-2021","926.2","945.4","943.35","5087341","47991.23","92859","1809748","35.57","17072"
"ITC"," 10-May-2021","205.35","205.55","205.8","16295368","33535.19","113301","8262185","50.7","17003"
"CHOLAFIN"," 10-May-2021","568.9","554.15","545.57","9065692","49459.85","158844","3042619","33.56","16599"
"ULTRACEMCO"," 10-May-2021","6481.9","6403.1","6403.05","872011","55835.27","82350","251032","28.79","16073"
"PNB"," 10-May-2021","36.25","35.6","35.81","175653730","62903.4","154597","43812164","24.94","15689"
"MOTHERSUMI"," 10-May-2021","220.9","234.7","229.0","21919884","50196.94","140112","6849278","31.25","15684"
"MARUTI"," 10-May-2021","6703.05","6764.0","6738.56","541534","36491.58","59183","232526","42.94","15668"
"COALINDIA"," 10-May-2021","136.85","147.05","144.1","45098431","64985.07","207643","10672178","23.66","15378"
"BRITANNIA"," 10-May-2021","3461.25","3413.8","3420.64","694001","23739.3","53270","448372","64.61","15337"
